title,context
EV케어 프로그램이란 무엇인가요?,"기아 EV를 구매한 기아멤버스 회원이시라면 EV스타일케어, EV세이프티 케어에 가입하실 수 있습니다.기아EV케어"
온라인을 통해 오토큐에 정비예약을 할 수 있나요?,"기아멤버스 홈페이지를 통해 온라인 정비예약이 가능하며, 로그인 후 이용하실 수 있습니다.  AUTO Q 검색/예약"
Kia EV 그린패스 요즘에는 어떤 서비스인가요?,"멤버십 월 구독료는 매월 1일 정기 자동 결제됩니다.· 단,  1회 차의 경우,  신청 일자 기준 잔여기간을 일할 계산하여 청구하며, 2회 차부터 등록된 지불수단을 통해 정기 자동 결제가 이루어집니다.  * 단, 등록된 신용카드 청구 실패 시 고객에게 2번의 추가 청구를 진행,3번째 또한 청구 실패할 경우 해당 멤버십 자동 해지/자동 해지 후 재가입하여도 할인율 소급 적용 불가  월 정액 요금을 납부하면 약정된 충전 양만큼 에스에스차처, 한전 급속충전기에서 일정 비율 할인받으실 수 있는 요금제 상품입니다.  · SSC : 최대 50% 할인 / 한전 : 최대 20% 할인  라이트, 그린+ 두 가지 요금제가 있으며,  멤버십 월 구독료를 납부하시면 각 요금제별 약정된 충전 량까지 할인받으실 수 있습니다.* 자세한 내용은 아래 링크를 클릭해 주세요.Kia EV 그린패스"
사용설명 분실했는데 어떻게 재발급 받을 수 있나요?,사용설명서 분실 및 중고차 구입을 하신 경우에는 기아멤버스 홈페이지를 통해 보실 수 있습니다.  사용 설명서
광고성 정보 수신 동의 확인 문자/이메일을 받았습니다.,"기아차량 보유 고객 중 광고성 정보 수신에 동의하신 고객님께 수신동의 여부를 확인하는 메시지 입니다.이는 광고성 정보 수신에 동의한 고객님께 2년마다 수신동의 여부를 확인하는 것이 의무화 되면서 수신동의 확인을 위해 메시지를 발송해드렸습니다.또한, 수신 동의 철회 시 상품정보, 혜택정보, 프로모션 및 이벤트 안내 등을 받아보실 수 없으며, 광고성 정보 수신동의 철회 시 고객센터(080-200-2000)로 문의하여 주시기 바랍니다."
6년간 24시간 무상긴급출동 서비스에 대해 알려주세요,"원활한 긴급출동을 위해 24시간 운영되는 실시간 긴급출동 상황실과 긴급차량 및 AUTO Q의 모니터링 시스템으로 신속하게 출동, 조치하는 서비스입니다.    기아멤버스 회원에 한해 보증기간 내 무상 긴급출동 서비스를 차량 출고 후 6년까지 연장하여 서비스 제공 * 법인회원의 경우 차량의 실운행자로 등록된 기아멤버스 회원에 한함 (단, 고객과실인 경우는 유상 제공)    자세한 내용은 기아멤버스 홈페이지를 참조해주세요. 긴급출동/무상견인"
기아 전기차 구매시 보조금은 어떻게 되나요?,전기차 보조금은 전기차를 구매할 때 정부와 지자체에서 정한 전기자동차 보조금 지원대상 자동차를 신규로 구매해 국내에 등록할 경우 보조금을 지급하는 제도입니다.(구매보조금 지급 상한액은 아래표를 참고해주세요.) EV & PBV 카탈로그/가격표 바로가기 >
사고차 무상 견인 서비스에 대해 알려주세요,"기아차 보유고객 (승용, RV, 1.4톤 이하 소상, 15인승 이하 승합) 운행 중 사고로 인해 주행이 불가능한 경우 긴급봉사반(080-200-2000)으로 견인을 요청하시면 사고차 무상 견인서비스를 제공합니다.  · 대상 고객 : 기아멤버스 정회원으로서, 보험사 견인특약 가입한 고객· 무상 견인서비스 제공 :당사 무상 견인 10km· 서비스 요청 후 오토큐(전문서비스 제외)로 견인하여 보험수리를 진행하였을 경우에만 해당됩니다."
All-new Niro EV에 적용된 특화 기술은 어떤 게 있나요?,"The All-new Niro EV에는 경제성과 편의성을 높이는 다양한 EV 특화 기술이 적용되어 있습니다.  ① 배터리 컨디셔닝 · 외부 온도가 낮을 때 배터리 온도를 최적화해 주행성능 유지 및 충전 시간 단축, 급속충전소를 목적지로 설정하면 배터리 온도를 미리 최적화해 도착 즉시 충전 가능하게 합니다.  ② 히트 펌프 & 배터리 히팅 시스템 · 고효율 난방 시스템인 히트 펌프 및 배터리 히팅 시스템 적용으로 겨울철 실 주행거리 및 충전시간을 확보합니다.  ③ 스마트 회생제동 시스템 2.0 · 전방 교통 흐름 및 내비게이션 지도 정보, 운전자 감속 패턴 정보를 이용하여 회생제동량을 자동 조절하는 기능으로 주행 효율성을 향상시킵니다.  ④ i-PEDAL 모드· 가속 페달만을 이용하여 가속 및 감속, 정차까지 가능한 원 페달 주행모드입니다."
프리케어 서비스 대상 차종과 서비스 내용은 무엇이 있나요?,"· 본 프리케어 서비스는 고객님의 편의를 위하여 차량 연령 및 주행거리와 무관하게 사용하실 수 있습니다. (단, 신형 K5 / 신형 K7 / 신형 모하비 / 니로는 출고 후 5년 내 한정)· 엔진오일 교환 시 오일필터 및 에어크리너를 함께 교체해 드립니다. · 각 서비스 항목은 당사 전산으로 차량 별 관리되고 있어 정해진 횟수를 초과하여 받으실 수 없습니다. · 해당 서비스는 기아 AUTO Q 직영 서비스센터 또는 서비스협력사에서만 제공됩니다."
"내 차 관리를 위한 필수 앱, MyKia는 어떤 서비스 인가요?","나만의 꼼꼼한 개인비서, 더욱 강화된 개인화 서비스· 날씨, 차량 상태를 포함 사용자 데이터 기반 개인 맞춤형 화면과 콘텐츠를 제공합니다.· 차량 운행 후 안전운전 점수 및 운전 습관 데이터를 MyKia를 통해 확인해 보세요.· 정기 점검, 보증 및 리콜 정보까지 꼼꼼하게 챙겨주고, 가까운 정비소 검색과 손쉬운 예약을 도와줍니다.* 서비스 이용은 차종 및 사양에 따라 상이할 수 있으며, 일부 서비스는 datahub 서비스 가입 및 이용 동의 필요  더욱 똑똑해진 차계부로, 스마트하고 편리한 '차량관리'· 정비 이력 확인, 소모품 관리, 주유/EV  충전 내역, 자동차 할부 정보 등 내 차와 관련된 모든 비용을 한눈에 관리할 수 있습니다.· 항목별, 월별 리포트를 통해 지출 내역을 점검하고 전월과 비교하여 소비습관을 확인해 보세요.  EVerything for EV, EV 고객을 위한 특화 서비스· 기아 EV 멤버스 가입 하나로, 충전 걱정 끝!  충전 로밍 서비스와 구독형 충전 요금제, 이 모든 것을 기아멤버스 포인트로 결제할 수 있는 EV멤버스 혜택까지 EV고객만을 위한 다양한 특화 프로그램과 차별화된 혜택을 제공합니다.  기아 온라인 통합 회원을 위한 다양한 혜택과 이벤트· MyKia에 가입한 하나의 ID로 기아에서 제공하는 다양한 서비스를 이용하실 수 있습니다.(기아닷컴, 기아멤버스 홈페이지, 기아 디지털 키, Kia Connect 등)* 기아 디지털 키, Kia Connect 등 일부 서비스는 별도 서비스 가입 및 이용 동의 필요"
정기점검서비스에 대해 자세히 알려주세요,"기아자동차를 구매하신 고객님이 보다 오랫동안 새 차처럼 타실 수 있도록 8년간 8회(연간 1회)정기점검 서비스를 제공하여 드리고 있습니다.  공통 항목· 고객상담 : 전반적인 차량상태 및 고객 불편사항 청취· 기본점검 : 기본점검 체크시트에 의한 육안 및 진단기기를 이용한 점검  기본점검 항목 · 엔진룸 : 엔진오일, 자동변속기 오일, 파워/브레이크 오일, 엔진 냉각수· 새시 : 스캐너 자가진단, 각종 동화장치, 브레이크 패드/라이닝 마모도, 타이어공기압/마모도· 실내/외 : 계기판 작동, 에어컨/히터작동  중점점검 항목① 1년차 : 차량 점검주기 1년차 위주 중점점검② 2년차 : 차량 점검주기 2년차 위주 중점점검③ 3년차 : 엔진 및 동력전달 계통에 대해 중점점검④ 4~6년차 : 새시/동력전달/전장 계통 중 고객 선택하여 중점⑤ 7~8년차 : 체크시트에 의한 차량상태 기본점검"
기아 표준 서비스 용품이 무엇인가요?,"기아는 이면 할인 판매 및 과다 서비스 용품 제공 행위를 금지하고, 공정한 판매 실천과 고객님께 최고의 서비스를 제공해 드리고자 차량 구입 시 표준 서비스 용품을 드리고 있습니다.표준 서비스 용품은 차량 계약 시 썬팅 시공권과 기아 컬렉션 KIT 중 택1하여 선택하실 수 있습니다.* 하기 구성품은 2020년 2월 기준이며, 서비스 용품 및 구성품은 변경될 수 있습니다.  ① 썬팅 시공권· 썬팅 필름은 현재 9종의 품목을 운영 중이며 PC 또는 모바일에서 지역별 시공점 및 필름 브랜드를 조회하실 수 있습니다.· 썬팅 시공 후에는 차량용 먼지떨이개를 추가 지급해드립니다.  ② 기아 컬렉션 KIT· 차량 출고 후 계약 시 신청하신 배소 주소지로 택배 발송해드립니다.· 구성품목(6종) : 트렁크 정리함, 멀티 담요, 차량용 먼지떨이개, 목베개, 전면 유리커버, LED 라이트 바 풀 세트기아 온라인 썬팅시공점 및 필름 브랜드 조회"
정기점검 대상기간에 대해 알려주세요,"정기점검 서비스는 출고월을 기준으로 8년간 매년 출고월+3개월 후 ~ 다음해 출고월까지 가능합니다. 출고월+3개월까지는 전산등록 및 준비하는 휴면 월로서 정기점검은 이후 월부터 가능합니다. 다만, 직전년에 정기점검을 받지 않으셨다면 휴면 월은 해제됩니다.   예) 출고월이 2020년 1월인 경우, 매년 05월~ 다음해 1월까지 가능합니다.(휴면 월 : 매년 02월~04월, 정기점검 불가)    1년차 정기점검 : 2020. 05 ~ 2021. 01 (휴면 월 : 2020. 02월~04월, 정기점검 불가)  2년차 정기점검 : 2021. 05 ~ 2022. 01 (휴면 월 : 2021. 02월~04월, 정기점검 불가)    8년차 정기점검 : 2027. 05 ~ 2028. 01 (휴면 월 : 2025. 02월~04월, 정기점검 불가)  ※ 2021.01월까지 1년차 정기점검을 못 받을 경우 2021.02월~04월에 2년차 정기점검 가능       * 기 보유고객 신규회원 가입 시 당일에 한해서 해당 회차 서비스 제공 가능합니다. 보다 자세한 내용은 기아 고객센터(080-200-2000)로 문의하여 주시기 바랍니다."
시승 신청은 어떻게 해야 하나요?,"기아는 시승체험 편의 고객만족을 위해 다양한 시승서비스를 제공하고 있습니다. 고객님께서 희망하시는 가까운 센터에서 최고의 서비스를 직접 만나실 수 있습니다. 시승 신청은 기아 홈페이지(www.kia.com) 회원가입 및 로그인 후 신청하실 수 있으며, 예약 취소 시 재신청은 1주일 후부터 가능합니다.    * 시승 예약 절차 : 기아 시승서비스는 고객님께서 시승 예약 시 지정하신 동승 영업 담당과 시승 가능여부 확인 후 예약이 확정됩니다.시승 신청 바로가기 >"
"자동차 정기검사는 언제, 어디서 받는건가요?","자동차 소유자는 관련법규에 따라 일정기간 마다 실시하는 정기검사를 받아야 합니다. 정기검사를 받아야 할 기간은 자동차 등록증에 기재된 검사유효기간 만료일 전/후 각각 30일 이내이며, 기간이 경과되면 경과일 수에 따라 과태료가 부과 됩니다.  검사 유효기간 전 교통안전공단으로부터 안내문이 발송되오니 참고하시기 바라며, 자세한 사항은 교통안전공단으로 문의하여 주시기 바랍니다."
기아 통합 계정이 무엇인가요?,"기아 통합 계정은, 기아닷컴 / 기아멤버스 홈페이지 / MyKia 모바일 앱 / 기아 디지털키 / Kia Connect 등 기아에서 제공하는 서비스를 사용하기 위한 계정으로, 하나의 ID로 모든 서비스를 이용할 수 있습니다.* 단, 로그인 후 각 서비스 별로 추가적인 서비스 가입이 필요합니다.* 기아닷컴 / 기아멤버스 홈페이지 / MyKia에 가입 시도 시, 정상적으로 가입이 이루어지지 않은 경우에는 기타 서비스(Kia Connect 등)의 가입 여부를 먼저 점검해 보시기 바랍니다. 타 서비스 가입 이력이 있다면 별도 가입 절차 없이 해당 ID로 로그인 및 서비스 이용 가능합니다."
본인 차량의 정비내역을 확인하고 싶습니다,"정비이력은 차량 명의자가오토큐에 직접 입고 또는 기아멤버스 홈페이지 차계부에서확인이 가능합니다.오토큐 방문시에는 신분증 및 자동차등록증을 반드시 지참하시기 바랍니다.중고로 구매한 경우는 오토큐 방문하시어 차량 본인인증 절차 이후의 정비이력만 확인 가능합니다.  기아멤버스 홈페이지에서 확인 방법나의 차계부  홈페이지에서 확인 가능한 항목 오토큐에서 유상수리 받은 내역, 프리케어 쿠폰 사용내역, 정기점검 서비스내역  * 설정관리에서 제휴사 정보받기를 설정하시면 해당 데이터가 자동으로 입력되어 별도로 입력하는 불편을 줄이실 수 있습니다."
상승 내장탑차가 무엇인가요?,"상승 내장탑차는 단, 1대로 저상형에서 플러스형 높이까지 조절이 가능한 탑차입니다. 탑과 캐빈이 유사한 높이로 설계되어 지하주차장 출입이 용이한 저상형 높이부터  넓은 적재용적으로 높은 수용효율을 제공하는 플러스형 높이까지 조절이 가능합니다."
일반 리모컨 적용 차량인 경우 보조키로 도어잠금 해제 시 경보음이 발생합니다,"스마트 키 또는 이모빌라이져 적용 차량이 아닌 일반 리모컨 적용 차량인 경우 시동 키를 ON상태로 위치하고 30초이상 유지 시 경보음이 해제가 되며 경보상태가 해제됩니다. 해제가 된 후 1분정도 후에 시동을 걸 수 있습니다. * 바로 시동이 걸리는 차가 있고, 바로 시동이 걸리지 않는 차가 있으므로 1분 뒤  재 시동을 걸어보십시오"
스마트 드라이브 케어(Smart Driver Care)가 무엇인가요?,"Smart Driver Care란 차량 주행 정보를 기반으로 운전습관 분석을 통해 안전운전점수 70점 이상을 달성한 고객의 보험료를 추가 할인해 드리는 혜택으로 기아와 현대해상 간의 제휴를 통해 UVO 장착 차량을 대상으로 한 UBI 특약보험입니다. * UBI = Usage Based Insurance 의 줄임말로 “운전습관기반보험” 을 의미함  · 명칭 : Smart Driver Care· 판매개시 : ‘19년 6월 13일 · 보험사 : 현대해상 (커넥티드카 UBI특약) · 가입방법 : UVO 서비스 이용 고객이 자동차 보험 가입 시 운행 데이터 제공에 동의하면  이를 기반으로 안전운전점수 70점 이상 획득 시 UBI 특약 할인 적용 · 고객혜택 : 자동차 보험료 할인 12% = UVO 장착 할인 7% + UBI 할인 5%  안전운전점수· 최근 90일 이내 1,000km 주행거리를 기준으로 UVO 앱을 통한 운전습관 분석 결과를 토대로 안전운전 점수 부여기아자동차 UVO· 스마트폰을 활용하여 차량을 원격제어 및 관리하는 어플리케이션 시스템현대해상 UBI· 차량 운전 데이터에 기반하여 안전 운전자에게 자동차 보험료를 할인해주는 특약보험안전운전(UBI) 할인· UBI 특약 가입 시점 기준, 보함 만기까지 잔여기간 내 할인율 적용  * 보험관련 자세한 사항은 현대해상 고객센터(1588-5656)를 통해 확인하실 수 있습니다."
일반 리모컨 또는 스마트 키 차량의 핸들 락(잠김) 해제 방법을 알려주세요,일반 리모컨 적용 차량 또는 이모빌라이져 적용 차량의 핸들락(잠김) 해제방법 ① 왼손으로 핸들을 잡고 오른손으로 키셋트에 키를 꽂는다 ② 핸들을 좌우로 힘껏 움직이면서 동시에 ACC 방향으로 키를 돌린다.    스마트키 차량의 경우 시동과 동시에 핸들락(잠김)이 해제됩니다.
혼유사고 시 어떻게 대처해야 합니까?,"연료를 잘못 주입한 경우 불량연료를 사용하는 것과 마찬가지로 차량 부품에 손상을 줄 수 있습니다.    시동을 끈 상태에서 잘못 주유 / 주행을 하지 않은 경우차량시동을 걸지 않았다면 엔진에 손상이 가지 않습니다. 잘못 주유된 연료를 빼고, 연료탱크를 깨끗하게 세척하며, 세척이 용이하지 않은 경우 연료탱크 전체 교체를 권장합니다.    시동을 건 상태에서 잘못 주유 / 주행을 한 경우 차량시동을 걸었을 경우 잘못된 연료가 연료라인 및 엔진내부로 유입되어 엔진손상이 될 수 있습니다.잘못 주유된 연료를 빼고, 연료탱크 및 연료시스템, 엔진의 전반적인 점검이 필요합니다."
차량 구입 시 차량대금을 입금할 수 있는 입금계좌가 따로 있나요?,"자동차 매매대금의 송금은 별도로 통지하는 기아(주) 계좌로만 가능합니다. 차량계약 후 계약자 본인의 가상계좌를 안내해드리고 있으며, 지정된 가상계좌는 계약하신 지점 또는 대리점에 문의하시면 확인 가능합니다.  차량계약금 및 차량대금은 계약자 본인의 가상계좌로 송금하여 주시고, 무통장 입금증을 잘 보관하여 주시기 바랍니다.    가상계좌란?  · 다수의 고객과 거래하는 기업이 은행으로부터 가상계좌를 발급받아 고객에게 부여하고, 수납대금이 개별 가상계좌에 입금되면 은행에서 실시간(또는 지정된 시각)으로 기업의 모계좌에  자동으로 이체해주는 서비스입니다."
타이어 임시 수리 장치는 무엇인가요?,"타이어 임시 수리 장치는 못이나 날카로운 물체로 인한 트레드 부 펑크로 타이어 공기압이 충분하지 않은 경우 응급조치가 가능한 장치입니다.  그러나, 타이어 임시 수리 장치는 트레드 부에만 봉합이 가능하며, 심한 펑크 또는 측면부분의 펑크는 완전히 봉합되기 어려움에 따라사용 시 심각한 사고를 유발할 수 있으니 이때는 가까운 오토큐를 이용하시기 바라며, 타이어 임시 수리 장치를 이용하여 수리한 경우에도 오토큐에서 점검 받으시기 바랍니다."
차량 구입 시 납부하는 ‘의무보험료’는 무엇인가요?,"의무보험료는 차량이 출고된 후 임시운행기간 동안에만 유효한 보험입니다.   임시운행 기간 중 발생되는 교통사고 피해자의 피해배상 보장을 위한  자동차 손해배상 보장법 개정으로 임시운행 허가차량의 의무보험을 반드시 가입·납부하셔야 합니다.  보상책임기간은 출고일부터 임시운행 허가기간인 10일 동안이며, 의무보험은 1회 소멸성 보험으로 임시운행증을 반납하거나  다른 책임보험에 가입하시는 경우 자동으로 해지됩니다.  차량을 구입하신 경우 임시운행 허가기간 종료 이전에  1년 만기 책임보험 or 종합보험에 반드시 가입하셔야 합니다.    * 기타 의무보험과 관련한 사항은 현대해상화재보험 고객콜센터를 통해 상담받으실 수 있습니다.(현대해상화재보험 고객 콜센터 : 1588-5656)"
타이어 위치 교환주기 및 방법을 알려주세요,"타이어 위치 교환은 주행조건 및 타이어의 상태에 따라 점검 후 위치교환이 필요합니다.통상적인 시내주행인 경우 매10,000km 마다 점검 후 진행해 주시기 바랍니다.* 차량 운행이 가혹조건이면 교환주기가 빨라질 수 있습니다.자세한 사항은 차량 사용설명서의 정기 점검을 참조하여 주시기 바랍니다."
기아 리스에 대해 알고 싶습니다.,"자동차 리스는 리스사(캐피탈사)가 고객이 원하는 자동차를 대신 구매하여 일정계약을 맺고 개인에게 차량을 대여하는 서비스 입니다. 자동차의 명의와 소유는 리스사(캐피탈사)이며, 고객이 매월 대여료를 납부하고 대여하는 방식의 자동차 금융 상품 입니다.  고객의 다양한 Needs(차량/색상/옵션 등)에 맞는 맞춤형 차량 구성이 가능하며, 자동차 리스와 관련한 자세한 상담은 전국 기아차 영업점이나 현대캐피탈 고객센터(1588-5211)로 문의하시면 확인할 수 있습니다.    차량이 고장났을 경우 어떻게 해야 하나요?  · 차량이 고장났을 경우, 고객님께서 직접 정비를 진행하셔야 합니다. 리스차량도 기아 보증기간이  동일하게 적용되며, 기아 정비 네트워크에서 수리 가능합니다.    월 납입금에 세금과 기타비용이 포함되어 있다고 하는데, 구체적으로 어떻게 되나요?  · 차량 구매 후 납부하는 차량대금, 취·등록세, 자동차세, 공채비용 등이 월 납입금에 포함됩니다.  추가적으로 연 보험료도 월 납입금에 포함시켜 무이자로 분납할 수 있으며,  차량 운행 시 발생할 수 있는 범칙금 및 과태료도 대납 처리할 수 있습니다. (대납 후 별도 청구)  상품설명· 각종 세금 및 서비스 이용대금을 포함하고도 할부보다 40% 저렵하게 이용 가능"
타이어 공기압 감지 시스템(TPMS) 기능은 무엇인가요?,"타이어 공기압 감지 시스템(TPMS : Tire Pressure Monitoring System)은각 휠에 장착되어 있는 센서를 통해 일정기준 이하로 타이어의 공기압이 떨어지면 운전자에게 알려주는 장치입니다.공기압이 현저하게 낮아진 타이어를 감지하였을 때 계기판에 저압 타이어 경고등이 점등됩니다.적정 공기압으로 맞춰 놓아도 날씨가 추워지면 저압 타이어 경고등이 점등 될 수 있습니다.이는 온도에 비례하여 공기압이 낮아지는 것이므로 TPMS 기능에 이상이 있는 것은 아닙니다.    경고등이 점등되면 즉시 속도를 낮추고, 급커브는 자체하시기 바라며, 오토큐 방문하시어 타이어의 상태를 점검한 후 추천 공기압에 맞도록 공기압을 조정하시기 바랍니다."
경차 유류세 환급 제도는 어떤 내용인가요?,"정부에서 서민의 유류비 부담 완화를 위하여 경차 소유자의 유류세 일부를 환급해 주는 제도입니다.    ① 감면대상· 배기량 1,000CC미만의 자동차를 소유한 자로서,  경차 소유자 및 주민등록표상 동거가족이 소유한 승용차 또는 승합차 각각의 합계가 1대인 경우   · 에너지 및 자원사업 특별회계법 시행령 제 3조 제 1항 제 10호의 2에 따른,  지원사업의 수혜대상자인 장애인 또는 국가유공자가 아닌 경우   ② 감면내용· 휘발유·경유 250원/ℓ, LPG 160.82원/ℓ 할인  (유류세 환급 단가는 정부정책에 따라 변동 가능)  ③ 감면한도 : 최대 20만원  ④ 적용기한 : ’18.12.31  * 해당 제도는 자동차 관련 주요 정책·제도 변경에 따라 변동될 수 있습니다. (조세특례제한법) * 경차 유류세 환급제도는 2008년도에 한시적으로 도입하여 2년마다 갱신·운영되고 있는 제도이며,  정부 정책에 따라 운영 기간은 변동될 수 있습니다.     환급대상① 경형승용차 1대만 소유한 경우(모닝, 레이등)② 경형승합차 1대만 소유한 경우③ 경형승용차와 경형승합차 각 1대씩만 소유한 경우· 경형승용차, 경형승합차 각 1대씩 총 2대를 소유헸다면 모두 가능④ 경형승용차 1대와 화물차 1대 소유한 경우⑤ 경형승용차 1대를 공동명의로 소유한 경우(1인만)⑥ 경형승용(승합)차 1대 소유자가 사업자인 경우  비 환급대상① 경형승용차 1대와 승용차 1대 소유한 경우② 경형승용(승합)차 1대만 소유하고 있으나 장애인 또는 국가유공자 유류비 지원 대상인 경우③ 경형승용차 1대와 개인택시(승용차) 1대 소유한 경우④ 경형승용(승합)차 1대였으나 세대 합가로 2차량이 된 경우· 세대가 추후 분리된 경우 가능"
공회전 제한 시스템(ISG) 기능이 무엇인가요?,"공회전 제한 시스템 (ISG : Idle Stop & Go)은신호 대기 상황이거나 정차 중일 때 차의 엔진을 일시 정지하여 연비를 향상시키고, 배출가스 발생을 억제하는 시스템입니다.    공회전 제한 시스템 작동 조건· 운전석 안전벨트가 채워진 상태 · 운전석 도어(엔진후드 포함)가 닫힌 상태 · 브레이크 부압이 적절할 때 · 배터리 충전상태 및 배터리 액의 온도가 적절할 때 · 바깥 온도가 -10℃~35℃일 때 · ECU 내 ISG 조건이 만족할 때 · 차량 속도가 8km/h를 넘었을 때 · 공조 조건이 만족되었을 때 등 · 키로 시동을 건 후 냉각수 온도가 30도 이상일 때 · 도로 경사로가 상향 12%, 하향 5% 이하로 완만할 때 · DPF(배출가스 후처리 장치) 비 재생구간일 때    공회전 제한 시스템 작동 조건이 충족되지 않을 경우 계기판 표시창에 ‘ISG’ 표시등(노란색)이 뜨고 공회전 제한 시스템 기능이 작동하지 않습니다.    ISG 표시등에 따른 상태 표시  ① ISG 표시등 녹색 : 브레이크 페달을 밟은 상태에서 차속이 ""0km/h“ 이 되면 엔진이 자동으로 정지되고, ISG 표시등(녹색)이 켜집니다. (엔진 자동정지)  ② ISG 표시등 노란색 : 시스템 작동 조건이 충족되지 않을 경우, 클러스터 ISG 표시등(노란색) 이 뜨고, ISG기능이 작동하지 않습니다. (ISG 작동불가)  ③ ISG 표시등 소등 : 엔진이 정지된 상태에서 브레이크 페달에서 발을 떼면 엔진이 재시동되며 ISG 표시등(녹색)이 꺼집니다. (엔진 재시동)"
장기 렌터카를 구입하고 싶습니다. 어떻게 하면 되나요?,"전국의 기아 영업지점이나, 렌터카영업소를 통해 구입 상담이 가능합니다.  기아렌터카 영업소판매 네트워크 바로가기 >"
전자식 파킹 브레이크(EPB) 기능이 무엇인가요?,"전자 파킹 브레이크(EPB : Electronic Parking Brake)는페달 또는 레버로 케이블을 당겨 파킹 브레이크를 작동시키는 대신 스위치 조작으로 모터 구동을 통해 파킹 브레이크를 작동함으로써 운전자 편의성 향상을 도모하는 시스템입니다.   전자식 파킹 브레이크 작동 방법· 차량 정지 상태에서 전자식 파킹 브레이크 스위치를 당기면 전자 파킹 브레이크가 체결 · 전자식 파킹 브레이크가 정상적으로 체결되면 계기판에 브레이크 경고등 점등    전자식 파킹 브레이크 해제 방법① 수동해제· 전자 파킹 브레이크(EPB)가 체결된 상태에서, 스위치를 당겨 해제할 수 있습니다.  · 단, 아래의 모든 조건이 만족되는 경우에 해제가 가능합니다.  (시동 버튼 「ON」 위치일 때, 브레이크 페달을 밟은 상태)    ② 자동해제 · 변속기가 「P」(주차)단에 위치하고 주차 브레이크가 체결되어 있는 경우,엔진이 켜진 상태에서 브레이크 페달을 밟고 자동변속기 레버를 「P」(주차)단에서  「R」/「N」/「D」단으로 변속하면 전자 파킹 브레이크(EPB)가 자동으로 해제됩니다.  · 또한, 아래의 모든 조건을 만족된 경우 가속 페달을 천천히 밟아 해제할 수 있습니다.  (엔진이 켜져 있고 운전자 안전벨트를 착용한 상태, 운전석 도어/엔진 후드 및 트렁크가 닫힌 상태, 자동변속기 레버가 「R」/「D」 또는 수동모드에 있는 경우)"
"차량(구입, 등록, 소유 시)에 부과되는 세금은 어떤 종류가 있나요?","구입 단계 : 개별소비세, 교육세, 부가가치세가 차량 가격에 포함되어 부과  등록 단계 : 취득세 부과  소유 단계 : 자동차세 연단위로 부과    * 그 외에 공채 매입과경유자동차에 부과되는 환경개선부담금이 있습니다.  자세한 내용은 기아홈페이지에서 확인하실 수 있습니다.세금 바로가기 >"
크루즈 컨트롤 기능은 어떻게 사용하나요?,"크루즈 컨트롤은 주행 중 악셀레이터 페달을 밟지 않아도 차량의 속도를 일정하게 유지 시켜주는 기능이며, 장거리 여행 시 운전자의 피로를 줄여주기 위한 편의장치입니다.    주행속도 설정 ① 크루즈 ‘CRUISE’ 버튼을 누르고 계기판에 크루즈 표시등(CRUISE)이 켜졌는지 확인한다. ② 원하는 속도까지 가속페달을 밟고(차량속도 30km/h이상, 180km/h이하), 원하는 속도에 도달 했을때  ‘SET-’ 스위치를 짧게 당겨 내린다.③ 계기판에 크루즈 설정 표시등(SET)이 켜지면서 설정한 속도를 유지하게 되며, 가속페달에서 발을 뗀다  설정이 완료되면 가속페달을 밟지 않아도 설정한 속도를 유지한다.    크루즈 컨트롤 작동을 일시적으로 해제할 경우에는 브레이크 페달을 밟거나 또는 ‘CANCEL’ 버튼을 누르면 크루즈 설정 표시등(SET)이 꺼지면서 일시적으로 설정된 속도가 해제됩니다. 또한, 아래와 같은 상황에서는 자동으로 일시 해제 됩니다. · 수동모드에서 2단 이하로 변속할 경우 · 변속레버를 ‘N(중립)’ 으로 할 경우 · 주행 중 주차 브레이크를 사용할 경우 · 속도가 설정속도보다 20km/h 낮아진 경우 · 속도가 25km/h 이하로 낮아진 경우 · 200km/h이상으로 가속된 경우 · ESC가 작동할 경우    안전을 위해 반드시 사용설명서를 숙지한 후 사용하여 주시기 바랍니다."
경차 구입 시 어떤 혜택을 받을 수 있나요?,"① 개소세 면제 및 취등록세 감면· 4%(단, 취득세액이 50만원 이하인 경우에는 면제)  ② 저렴한 자동차세· 모닝 998c 기준 자동차세 79,840원 + 지방교육세 23,952원  ③ 유류세 환급· 매년 20만원 한도 내에서 리터 당 250원 환급 가능(각종 카드사에서 발급 가능한 경차전용 카드 사용만 가능)  ④ 기타· 이외에도 공영 주차장 50% 할인, 통행 요금 50% 할인 등 다양한 혜택을 누리실 수 있습니다."
자동변속기의 레버 쪽에 표시된 + 및 - 는 무엇인가요?,"자동 변속기는 D 모드 옆에 스포츠모드인 +(up) 및 - (down) 가 있어 평상 시엔 자동변속기로 운행하다가 변속기 레버를 + 방향으로 한번 밀어줄때 마다 1속씩 상승되며, - 방향으로 한번 밀어줄 때 마다 1속씩 내려갑니다.  스포츠모드는 전진변속만 가능하며 후진 및 주차시에는 R(후진), P(주차)를 선택하십시오.주행성능을 확보하기 위하여 차속에 따라 + 로 조작하여도 변속이 되지 않는 경우가 있으며, 또한 엔진의 과도한 회전을 방지하기 위하여 차속에 따라 - 측으로 조작하여도 변속이 되지 않는 경우가 있습니다."
